genes	logFC	logCPM	LR	PValue	FDR
PPIL6	0.336597804375283	9.53957231826249	447.50223379676	2.52174951686973e-99	1.56070110417307e-98
ELOVL4	0.336556578081438	9.53244350942893	489.49373193887	1.83641315345319e-108	1.20852547313458e-107
ZNF227	0.336416120492931	9.56458054579876	390.571916785433	6.21398951238249e-87	3.48996219133468e-86
SSR3	0.336320434482389	9.96368062804777	815.46909415831	2.33798372358577e-179	2.25482511884015e-178
ABHD5	0.33598933130426	9.60918542860804	388.943858537539	1.40540444936626e-86	7.86646009899084e-86
ZNF773	0.33582169652214	9.53106579771742	498.351478828598	2.17098289085615e-110	1.44936657980871e-109
EPRS	0.33569491159359	9.71013693454205	477.177925980621	8.78667185762764e-106	5.67886235852144e-105
TCEA2	0.33563942213456	9.74669431567241	518.811370105614	7.67617075124846e-115	5.28099261943776e-114
RHBDD2	0.335603261141308	9.77578103888742	553.917621607456	1.76910532645451e-122	1.27730820369113e-121
WDR25	0.335465326161693	9.5491746532934	412.1865149152	1.22512775842944e-91	7.20697562220142e-91
CCDC136	0.335041047992768	9.54619908412258	419.089440671167	3.85159644838345e-93	2.28950243508579e-92
MAPKAPK5-AS1	0.334695153422356	9.6219225028634	393.168897695017	1.6904855327514e-87	9.55646734663905e-87
TMEM54	0.334476165552875	9.61747467912139	389.867250514057	8.84661234251949e-87	4.96010061509398e-86
NFATC4	0.334451916238876	9.51383914124839	905.302933075896	6.9028835926663e-199	7.25296101361782e-198
MRPS12	0.33436174123105	9.75843240372807	528.596782696623	5.70462520480356e-117	3.96447482720382e-116
NOP16	0.334216165004827	9.61661244977468	388.728034812004	1.56598200184574e-86	8.7603187070559e-86
